Código do Pedido;Nome do destino;UF do destino;Código do serviço;Valor;Prazo Final
0012405065129;Rondonópolis;MT;JET;16.34;10
0012405065129;Rondonópolis;MT;BPS;30.5;10
0012405779925;Governador Valadares;MG;JET;9.03;6
0012405779925;Governador Valadares;MG;BPS;20.01;9
0012405288478;Ceará-Mirim;RN;JET;14.88;13
0012405288478;Ceará-Mirim;RN;BPS;20.28;13
0012405698253;Ferraz de Vasconcelos;SP;JET;12.24;5
0012405698253;Ferraz de Vasconcelos;SP;BPS;22.51;11
0012405946839;São Vicente;SP;JET;12.14;5
0012405946839;São Vicente;SP;BPS;26.54;9
0012405665123;Londrina;PR;JET;9.61;5
0012405665123;Londrina;PR;BPS;20.13;9
0012405005022;São Paulo;SP;JET;14.04;3
0012405005022;São Paulo;SP;BPS;23;11
0012405927643;Posse;GO;JET;14.88;10
0012405927643;Posse;GO;BPS;97.4;13
0012405916496;Barbosa;SP;JET;13.45;7
0012405916496;Barbosa;SP;BPS;23.72;12
0012405095474;Parintins;AM;JET;32.37;16
0012405095474;Parintins;AM;BPS;213.03;31
0012405459120;Maricá;RJ;JET;13.46;7
0012405459120;Maricá;RJ;BPS;41.92;9
0012405011711;Mogi Guaçu;SP;JET;12.19;5
0012405011711;Mogi Guaçu;SP;BPS;24.97;9
0012405188348;Cariacica;ES;JET;14.44;6
0012405188348;Cariacica;ES;BPS;26.59;9
0012405649577;São Paulo;SP;JET;12.5;3
0012405649577;São Paulo;SP;BPS;22.61;11
0012405365533;Rio de Janeiro;RJ;JET;16.74;4
0012405365533;Rio de Janeiro;RJ;BPS;40.21;9
0012405492425;Fortaleza;CE;JET;17.68;9
0012405492425;Fortaleza;CE;BPS;31.69;12
0012405751691;Mesquita;RJ;JET;14.92;6
0012405751691;Mesquita;RJ;BPS;42.33;9
0012405143704;São Gonçalo;RJ;JET;11.65;8
0012405143704;São Gonçalo;RJ;BPS;41.59;9
0012405402133;Rio de Janeiro;RJ;JET;11.65;4
0012405402133;Rio de Janeiro;RJ;BPS;36.3;9
0012405524532;Serra;ES;JET;11.15;7
0012405524532;Serra;ES;BPS;23.25;9
0012405947264;Colatina;ES;JET;13.94;8
0012405947264;Colatina;ES;BPS;24.86;9
0012405647926;Rio de Janeiro;RJ;JET;10.77;4
0012405647926;Rio de Janeiro;RJ;BPS;34;9
0012405315924;Sertânia;PE;JET;18.92;22
0012405315924;Sertânia;PE;BPS;85.02;15
0012405169096;Caçapava;SP;JET;13.26;5
0012405169096;Caçapava;SP;BPS;26.92;9
0012405942220;Laje;BA;JET;17.02;10
0012405942220;Laje;BA;BPS;79.6;13
0012405426936;Contagem;MG;JET;11.89;5
0012405426936;Contagem;MG;BPS;23.46;9
0012405329782;Mandaguaçu;PR;JET;15.27;7
0012405329782;Mandaguaçu;PR;BPS;28.57;10
0012405090038;Aracaju;SE;JET;20.95;8
0012405090038;Aracaju;SE;BPS;31.55;12
0012405893657;Teresina;PI;JET;22.53;10
0012405893657;Teresina;PI;BPS;31.52;19
0012405518127;Rio de Janeiro;RJ;JET;10.92;4
0012405518127;Rio de Janeiro;RJ;BPS;32.43;9
0012405308508;Recife;PE;JET;22.29;7
0012405308508;Recife;PE;BPS;31.83;12
0012405207666;Votorantim;SP;JET;13.26;5
0012405207666;Votorantim;SP;BPS;24.7;9
0012405121825;Salvador;BA;JET;14.4;8
0012405121825;Salvador;BA;BPS;31.04;11
0012405490815;Rio de Janeiro;RJ;JET;10.73;4
0012405490815;Rio de Janeiro;RJ;BPS;33.99;9
0012405614774;Rio de Janeiro;RJ;JET;11.69;4
0012405614774;Rio de Janeiro;RJ;BPS;38.94;9
0012405494995;Osasco;SP;JET;10.75;3
0012405494995;Osasco;SP;BPS;21.64;11
0012405122412;Araras;SP;JET;12.24;5
0012405122412;Araras;SP;BPS;26.2;9
0012405788718;Mesquita;RJ;JET;12.25;6
0012405788718;Mesquita;RJ;BPS;41.57;9
0012405688359;São Paulo;SP;JET;10.78;3
0012405688359;São Paulo;SP;BPS;20.6;11
0012405803674;Monte Mor;SP;JET;12.44;5
0012405803674;Monte Mor;SP;BPS;25.25;9
0012405204824;São Paulo;SP;JET;12.13;3
0012405204824;São Paulo;SP;BPS;22.51;11
0012405365280;Vinhedo;SP;JET;11.3;5
0012405365280;Vinhedo;SP;BPS;21.59;9
0012405009566;Campinas;SP;JET;12.54;3
0012405009566;Campinas;SP;BPS;22.91;9
0012405008236;Teixeiras;MG;JET;11.21;8
0012405008236;Teixeiras;MG;BPS;21.32;12
0012405102959;Rio de Janeiro;RJ;JET;11.97;4
0012405102959;Rio de Janeiro;RJ;BPS;36.39;9
0012405975009;Ourinhos;SP;JET;14.9;6
0012405975009;Ourinhos;SP;BPS;27.74;10
0012405604141;Cajuru;SP;JET;11.77;6
0012405604141;Cajuru;SP;BPS;21.6;11
0012405858006;Potim;SP;JET;13.41;6
0012405858006;Potim;SP;BPS;26.81;9
0012405179817;Campinas;SP;JET;13.83;4
0012405179817;Campinas;SP;BPS;23.27;9
0012405290195;Bauru;SP;JET;12.74;5
0012405290195;Bauru;SP;BPS;27;9
0012405967820;Niterói;RJ;JET;10.67;5
0012405967820;Niterói;RJ;BPS;34.81;9
0012405540484;Brasília;DF;JET;13.39;5
0012405540484;Brasília;DF;BPS;29.05;9
0012405848110;Fortaleza;CE;JET;17.66;9
0012405848110;Fortaleza;CE;BPS;31.67;12
0012405339621;Cambuí;MG;JET;11.45;8
0012405339621;Cambuí;MG;BPS;21.46;12
0012405537357;Goiânia;GO;JET;12.71;6
0012405537357;Goiânia;GO;BPS;23.61;10
0012405087317;Londrina;PR;JET;12.14;5
0012405087317;Londrina;PR;BPS;26.82;9
0012405401508;São Carlos;SP;JET;10.99;5
0012405401508;São Carlos;SP;BPS;21.64;9
0012405962179;Serra Negra;SP;JET;13.2;6
0012405962179;Serra Negra;SP;BPS;25.4;9
0012405428368;Mata de São João;BA;JET;19.27;9
0012405428368;Mata de São João;BA;BPS;34.83;12
0012405151168;São Paulo;SP;JET;11.7;3
0012405151168;São Paulo;SP;BPS;22.39;11
0012405548995;São Gonçalo;RJ;JET;11.6;7
0012405548995;São Gonçalo;RJ;BPS;41.57;9
0012405900902;Aracaju;SE;JET;17.13;8
0012405900902;Aracaju;SE;BPS;27.52;12
0012405598523;Goiânia;GO;JET;13.12;6
0012405598523;Goiânia;GO;BPS;23.93;10
0012405842697;Guaxupé;MG;JET;12.76;8
0012405842697;Guaxupé;MG;BPS;24.36;12
0012405196286;Olinda;PE;JET;18.53;9
0012405196286;Olinda;PE;BPS;34.04;12
0012405751615;Brasília;DF;JET;13.39;6
0012405751615;Brasília;DF;BPS;22.89;9
0012405547797;São José do Rio Preto;SP;JET;11.52;5
0012405547797;São José do Rio Preto;SP;BPS;26.64;8
0012405555749;Santa Bárbara D'Oeste;SP;JET;10.84;5
0012405555749;Santa Bárbara D'Oeste;SP;BPS;21.6;9
0012405714858;Londrina;PR;JET;8.62;5
0012405714858;Londrina;PR;BPS;19.58;9
0012405768294;Ipatinga;MG;JET;12.78;6
0012405768294;Ipatinga;MG;BPS;23.72;9
0012405038948;Belo Horizonte;MG;JET;10.64;4
0012405038948;Belo Horizonte;MG;BPS;21.6;9
0012405919120;Cacoal;RO;JET;22.67;19
0012405919120;Cacoal;RO;BPS;94.26;18
0012405219545;Jussara;GO;JET;15.09;18
0012405219545;Jussara;GO;BPS;97.48;11
0012405190347;São Paulo;SP;JET;12.42;3
0012405190347;São Paulo;SP;BPS;22.59;11
0012405953248;Rio de Janeiro;RJ;JET;10.77;4
0012405953248;Rio de Janeiro;RJ;BPS;34;9
0012405433338;Embu das Artes;SP;JET;10.8;3
0012405433338;Embu das Artes;SP;BPS;21.59;11
0012405684649;Belo Horizonte;MG;JET;10.6;5
0012405684649;Belo Horizonte;MG;BPS;21.59;9
0012405440887;Itaberaí;GO;JET;15.77;10
0012405440887;Itaberaí;GO;BPS;97.72;11
0012405685086;Itapetininga;SP;JET;11.3;5
0012405685086;Itapetininga;SP;BPS;21.59;10
0012405413224;Rio de Janeiro;RJ;JET;10.77;4
0012405413224;Rio de Janeiro;RJ;BPS;34;9
0012405751985;Rio de Janeiro;RJ;JET;11.69;4
0012405751985;Rio de Janeiro;RJ;BPS;38.94;9
0012405275640;Jacobina;BA;JET;16.53;9
0012405275640;Jacobina;BA;BPS;79.28;15
0012405928534;Arcoverde;PE;JET;20.27;11
0012405928534;Arcoverde;PE;BPS;85.3;15
0012405671112;São Paulo;SP;JET;10.25;3
0012405671112;São Paulo;SP;BPS;20.65;11
0012405687172;Santa Cruz do Rio Pardo;SP;JET;14.38;7
0012405687172;Santa Cruz do Rio Pardo;SP;BPS;27.82;9
0012405006028;Rio de Janeiro;RJ;JET;10.73;4
0012405006028;Rio de Janeiro;RJ;BPS;33.99;9
0012405399654;Divinolândia;SP;JET;17.34;6
0012405399654;Divinolândia;SP;BPS;29.84;12
0012405908691;São Paulo;SP;JET;16.16;4
0012405908691;São Paulo;SP;BPS;23.59;11
0012405697116;Mauá;SP;JET;11.48;3
0012405697116;Mauá;SP;BPS;22.5;11
0012405696783;Mogi das Cruzes;SP;JET;10.84;5
0012405696783;Mogi das Cruzes;SP;BPS;21.6;11
0012405359558;Cascavel;PR;JET;11.03;5
0012405359558;Cascavel;PR;BPS;29.16;9
0012405501395;Santa Rosa de Viterbo;SP;JET;14.4;6
0012405501395;Santa Rosa de Viterbo;SP;BPS;28.39;10
0012405669558;Belford Roxo;RJ;JET;10.89;7
0012405669558;Belford Roxo;RJ;BPS;34.82;9
0012405041604;Teresina;PI;JET;18.75;10
0012405041604;Teresina;PI;BPS;30.79;19
0012405863318;Rio de Janeiro;RJ;JET;10.73;4
0012405863318;Rio de Janeiro;RJ;BPS;33.99;9
0012405043329;São Paulo;SP;JET;12.46;3
0012405043329;São Paulo;SP;BPS;22.6;11
0012405737517;Sorocaba;SP;JET;12.54;4
0012405737517;Sorocaba;SP;BPS;22.58;9
0012405704036;Rio de Janeiro;RJ;JET;12.64;4
0012405704036;Rio de Janeiro;RJ;BPS;39.21;9
0012405456517;Cascavel;PR;JET;12.84;5
0012405456517;Cascavel;PR;BPS;29.93;9
0012405569516;Casa Branca;SP;JET;11.04;7
0012405569516;Casa Branca;SP;BPS;21.32;9
0012405772672;Bom Jardim;RJ;JET;14.13;7
0012405772672;Bom Jardim;RJ;BPS;29.77;12
0012405047708;Anicuns;GO;JET;14.88;10
0012405047708;Anicuns;GO;BPS;97.4;12
0012405980234;Cacoal;RO;JET;33.95;19
0012405980234;Cacoal;RO;BPS;110.62;18
0012405128065;Cordeirópolis;SP;JET;12.63;6
0012405128065;Cordeirópolis;SP;BPS;26.2;12
0012405913058;São Bernardo do Campo;SP;JET;14.15;3
0012405913058;São Bernardo do Campo;SP;BPS;23.2;11
0012405806741;Crixás;GO;JET;13.16;18
0012405806741;Crixás;GO;BPS;84.82;15
0012405269936;Jordânia;MG;JET;12.91;10
0012405269936;Jordânia;MG;BPS;31.73;16
0012405224298;Ponto Chique;MG;JET;12.87;10
0012405224298;Ponto Chique;MG;BPS;34.87;14
0012405485021;São Bernardo do Campo;SP;JET;10.6;3
0012405485021;São Bernardo do Campo;SP;BPS;21.6;11
0012405826091;Nilópolis;RJ;JET;15.67;6
0012405826091;Nilópolis;RJ;BPS;42.54;9
0012405581631;São José do Rio Preto;SP;JET;10.56;5
0012405581631;São José do Rio Preto;SP;BPS;20.77;8
0012405284180;Olinda;PE;JET;18.53;8
0012405284180;Olinda;PE;BPS;34.04;12
0012405911042;Rio de Janeiro;RJ;JET;12.34;4
0012405911042;Rio de Janeiro;RJ;BPS;39.12;9
0012405865888;Biguaçu;SC;JET;12.88;3
0012405865888;Biguaçu;SC;BPS;24.58;7
0012405677630;Santo André;SP;JET;10.6;3
0012405677630;Santo André;SP;BPS;21.6;11
0012405502704;Taubaté;SP;JET;10.8;5
0012405502704;Taubaté;SP;BPS;21.59;9
0012405864922;Ponta Porã;MS;JET;17;12
0012405864922;Ponta Porã;MS;BPS;78.74;12
0012405291742;Tapiramutá;BA;JET;17.07;10
0012405291742;Tapiramutá;BA;BPS;79.63;18
0012405510603;Maringá;PR;JET;9.59;5
0012405510603;Maringá;PR;BPS;20.12;9
0012405920935;Petrolina;PE;JET;18.79;11
0012405920935;Petrolina;PE;BPS;30.89;12
0012405461049;Valinhos;SP;JET;11.34;5
0012405461049;Valinhos;SP;BPS;21.6;9
0012405205329;Araruama;RJ;JET;11.39;7
0012405205329;Araruama;RJ;BPS;21.6;9
0012405051951;Brasília;DF;JET;13.35;5
0012405051951;Brasília;DF;BPS;22.87;9
0012405018692;Santa Luzia;MG;JET;16.51;5
0012405018692;Santa Luzia;MG;BPS;27.27;10
0012405656568;Rio de Janeiro;RJ;JET;13.82;4
0012405656568;Rio de Janeiro;RJ;BPS;39.52;9
0012405929585;Ouriçangas;BA;JET;14.64;10
0012405929585;Ouriçangas;BA;BPS;66.55;18
0012405536866;Presidente Prudente;SP;JET;10.84;5
0012405536866;Presidente Prudente;SP;BPS;20.78;9
0012405738316;São Paulo;SP;JET;14.94;3
0012405738316;São Paulo;SP;BPS;23.09;11
0012405541222;Rio de Janeiro;RJ;JET;11.65;4
0012405541222;Rio de Janeiro;RJ;BPS;36.3;9
0012405598924;Xique-Xique;BA;JET;19.01;10
0012405598924;Xique-Xique;BA;BPS;84.63;18
0012405022602;Mogi das Cruzes;SP;JET;15.92;5
0012405022602;Mogi das Cruzes;SP;BPS;23.55;11
0012405090727;Corumbá;MS;JET;18.75;11
0012405090727;Corumbá;MS;BPS;79.38;12
0012405845849;Itaquaquecetuba;SP;JET;10.84;4
0012405845849;Itaquaquecetuba;SP;BPS;21.6;11
0012405908133;Vitória;ES;JET;11.48;6
0012405908133;Vitória;ES;BPS;23.65;9
0012405483364;Duas Barras;RJ;JET;12.62;7
0012405483364;Duas Barras;RJ;BPS;29.13;13
0012405121142;Serrinha;BA;JET;19.13;9
0012405121142;Serrinha;BA;BPS;84.78;15
0012405679591;Naviraí;MS;JET;14.8;12
0012405679591;Naviraí;MS;BPS;66.25;13
0012405900234;Lauro de Freitas;BA;JET;18.66;9
0012405900234;Lauro de Freitas;BA;BPS;34.79;11
0012405642415;Afogados da Ingazeira;PE;JET;18.92;22
0012405642415;Afogados da Ingazeira;PE;BPS;85.02;15
0012405421356;Jequié;BA;JET;18.87;9
0012405421356;Jequié;BA;BPS;84.95;13
0012405814616;Colatina;ES;JET;12.07;8
0012405814616;Colatina;ES;BPS;24.15;9
0012405938556;Itapissuma;PE;JET;19.14;10
0012405938556;Itapissuma;PE;BPS;34.21;14
0012405501908;Feira de Santana;BA;JET;15.98;8
0012405501908;Feira de Santana;BA;BPS;28.72;11
0012405383934;São João de Meriti;RJ;JET;11.74;8
0012405383934;São João de Meriti;RJ;BPS;38.92;9
0012405573006;Americana;SP;JET;10.76;5
0012405573006;Americana;SP;BPS;21.58;9
0012405135708;Jaboatão dos Guararapes;PE;JET;17.92;9
0012405135708;Jaboatão dos Guararapes;PE;BPS;30.79;12
0012405241055;Sete Lagoas;MG;JET;18.68;6
0012405241055;Sete Lagoas;MG;BPS;28.41;10
0012405794625;Parnamirim;RN;JET;18.2;11
0012405794625;Parnamirim;RN;BPS;32.14;12
0012405280484;Itu;SP;JET;11.65;5
0012405280484;Itu;SP;BPS;21.83;9
0012405047425;São Paulo;SP;JET;12.5;3
0012405047425;São Paulo;SP;BPS;22.61;11
0012405416457;Curitiba;PR;JET;8.69;3
0012405416457;Curitiba;PR;BPS;19.65;7
0012405416457;Curitiba;PR;NEX;8.09;2
0012405217674;Vitória;ES;JET;10.84;6
0012405217674;Vitória;ES;BPS;23.25;9
0012405829985;Rio de Janeiro;RJ;JET;11.65;4
0012405829985;Rio de Janeiro;RJ;BPS;38.92;9
0012405509184;Campinas;SP;JET;10.42;3
0012405509184;Campinas;SP;BPS;20.5;9
0012405435241;Rio de Janeiro;RJ;JET;12.64;4
0012405435241;Rio de Janeiro;RJ;BPS;39.21;9
0012405101206;Riachuelo;SE;JET;15.6;22
0012405101206;Riachuelo;SE;BPS;42.58;13
0012405364374;Petrolina;PE;JET;18.48;11
0012405364374;Petrolina;PE;BPS;30.78;12
0012405967458;Vitória;ES;JET;9.8;6
0012405967458;Vitória;ES;BPS;19.66;9
0012405666976;São Paulo;SP;JET;11.91;3
0012405666976;São Paulo;SP;BPS;22.45;11
0012405464533;Goiana;PE;JET;16.92;11
0012405464533;Goiana;PE;BPS;66.58;14
0012405130770;Limoeiro;PE;JET;18.91;10
0012405130770;Limoeiro;PE;BPS;85.01;14
0012405584803;Rio de Janeiro;RJ;JET;11.69;5
0012405584803;Rio de Janeiro;RJ;BPS;38.94;9
0012405004493;Viana;ES;JET;12.62;7
0012405004493;Viana;ES;BPS;25.66;10
0012405258688;Periquito;MG;JET;12.78;7
0012405258688;Periquito;MG;BPS;25.87;11
0012405575328;Mauá;SP;JET;12.54;3
0012405575328;Mauá;SP;BPS;22.81;11
0012405455803;Cristinápolis;SE;JET;15.67;12
0012405455803;Cristinápolis;SE;BPS;75.75;13
0012405443425;Morros;MA;JET;15.77;22
0012405443425;Morros;MA;BPS;75.55;31
0012405757747;Duque de Caxias;RJ;JET;11.6;6
0012405757747;Duque de Caxias;RJ;BPS;41.57;9
0012405967976;Luziânia;GO;JET;14.67;7
0012405967976;Luziânia;GO;BPS;97.39;10
0012405111978;São Paulo;SP;JET;13.56;3
0012405111978;São Paulo;SP;BPS;22.87;11
0012405252471;Manaus;AM;JET;39.25;12
0012405252471;Manaus;AM;BPS;41.75;26
0012405132698;Nova Iguaçu;RJ;JET;11.6;6
0012405132698;Nova Iguaçu;RJ;BPS;41.57;9
0012405901148;Santa Cruz da Vitória;BA;JET;14.62;10
0012405901148;Santa Cruz da Vitória;BA;BPS;66.54;22
0012405399076;Niterói;RJ;JET;10.67;5
0012405399076;Niterói;RJ;BPS;34.81;9
0012405826724;São Bernardo do Campo;SP;JET;10.56;4
0012405826724;São Bernardo do Campo;SP;BPS;21.59;11
0012405259379;Altamira;PA;JET;26.56;17
0012405259379;Altamira;PA;BPS;204.43;20
0012405626857;Sobral;CE;JET;20.06;13
0012405626857;Sobral;CE;BPS;92.72;13
0012405122628;Marília;SP;JET;9.96;5
0012405122628;Marília;SP;BPS;21.32;9
0012405392759;Osasco;SP;JET;11.48;4
0012405392759;Osasco;SP;BPS;22.5;11
0012405523307;Jeremoabo;BA;JET;16.62;9
0012405523307;Jeremoabo;BA;BPS;79.29;13
0012405078996;Aracaju;SE;JET;17.13;9
0012405078996;Aracaju;SE;BPS;30.72;12
0012405060845;Juiz de Fora;MG;JET;12.09;6
0012405060845;Juiz de Fora;MG;BPS;27.31;9
0012405630491;Prudentópolis;PR;JET;16.26;6
0012405630491;Prudentópolis;PR;BPS;29.82;12
0012405912544;São Paulo;SP;JET;11.75;3
0012405912544;São Paulo;SP;BPS;22.4;11
0012405243827;São Bernardo do Campo;SP;JET;11.75;3
0012405243827;São Bernardo do Campo;SP;BPS;22.58;11
0012405792729;Assis;SP;JET;12.24;6
0012405792729;Assis;SP;BPS;23.71;9
0012405469177;Londrina;PR;JET;10.58;5
0012405469177;Londrina;PR;BPS;25.23;9
0012405639296;Guarujá;SP;JET;12.66;5
0012405639296;Guarujá;SP;BPS;26.69;9
0012405287633;Ubá;MG;JET;13.34;7
0012405287633;Ubá;MG;BPS;30.26;12
0012405407599;Cândido Mota;SP;JET;11.25;7
0012405407599;Cândido Mota;SP;BPS;21.45;12
0012405828701;Araruama;RJ;JET;12.57;7
0012405828701;Araruama;RJ;BPS;29.8;9
0012405892069;Vila Velha;ES;JET;12.79;6
0012405892069;Vila Velha;ES;BPS;26.24;9
0012405713175;Rio de Janeiro;RJ;JET;10.73;4
0012405713175;Rio de Janeiro;RJ;BPS;33.99;9
0012405999147;São João de Meriti;RJ;JET;12.06;8
0012405999147;São João de Meriti;RJ;BPS;39.01;9
0012405118288;Feira de Santana;BA;JET;16.28;7
0012405118288;Feira de Santana;BA;BPS;30.83;11
0012405317633;Buenos Aires;PE;JET;18.92;10
0012405317633;Buenos Aires;PE;BPS;85.02;14
0012405223667;Coimbra;MG;JET;15.58;8
0012405223667;Coimbra;MG;BPS;31.09;12
0012405453676;Porto Alegre;RS;JET;10.5;4
0012405453676;Porto Alegre;RS;BPS;20.66;9
0012405680669;Cuiabá;MT;JET;13.78;8
0012405680669;Cuiabá;MT;BPS;30.5;10
0012405989037;Feira de Santana;BA;JET;16.02;7
0012405989037;Feira de Santana;BA;BPS;30.74;11
0012405535996;Rio de Janeiro;RJ;JET;12.19;4
0012405535996;Rio de Janeiro;RJ;BPS;39.08;9
0012405877785;Nova Andradina;MS;JET;15.75;12
0012405877785;Nova Andradina;MS;BPS;66.54;12
0012405540744;Guarujá;SP;JET;16.7;5
0012405540744;Guarujá;SP;BPS;27.74;9
0012405652269;Crisópolis;BA;JET;17.11;9
0012405652269;Crisópolis;BA;BPS;79.66;18
0012405545511;Campinas;SP;JET;10.6;3
0012405545511;Campinas;SP;BPS;20.78;9
0012405785165;Fortaleza;CE;JET;12.9;9
0012405785165;Fortaleza;CE;BPS;19.21;12
0012405989211;Nova Iguaçu;RJ;JET;11.65;7
0012405989211;Nova Iguaçu;RJ;BPS;41.59;9
0012405092791;Paulo Afonso;BA;JET;19.12;9
0012405092791;Paulo Afonso;BA;BPS;84.77;15
0012405222518;Vila Velha;ES;JET;11.3;6
0012405222518;Vila Velha;ES;BPS;25.75;9
0012405892580;Maringá;PR;JET;9.69;5
0012405892580;Maringá;PR;BPS;20.18;9
0012405473430;Rio Grande;RS;JET;14.13;5
0012405473430;Rio Grande;RS;BPS;27.22;9
0012405013801;Rio de Janeiro;RJ;JET;10.92;4
0012405013801;Rio de Janeiro;RJ;BPS;32.43;9
0012405662906;Goiânia;GO;JET;11.26;6
0012405662906;Goiânia;GO;BPS;20.52;10
0012405536869;São Bernardo do Campo;SP;JET;10.6;3
0012405536869;São Bernardo do Campo;SP;BPS;21.6;11
0012405148292;São Paulo;SP;JET;10.53;3
0012405148292;São Paulo;SP;BPS;19.14;11
0012405982448;Rio de Janeiro;RJ;JET;11.92;5
0012405982448;Rio de Janeiro;RJ;BPS;39;9
0012405224135;Lagoa Santa;MG;JET;14.75;7
0012405224135;Lagoa Santa;MG;BPS;26.73;11
0012405160767;Barueri;SP;JET;10.99;3
0012405160767;Barueri;SP;BPS;21.64;11
0012405041785;Planalto;SP;JET;11.83;7
0012405041785;Planalto;SP;BPS;21.64;12
0012405754001;Leopoldina;MG;JET;13.91;8
0012405754001;Leopoldina;MG;BPS;30.27;12
0012405678037;Bicas;MG;JET;17.61;8
0012405678037;Bicas;MG;BPS;32.47;12
0012405694114;Maringá;PR;JET;9.68;5
0012405694114;Maringá;PR;BPS;20.17;9
0012405677707;Resende;RJ;JET;12.09;6
0012405677707;Resende;RJ;BPS;22.41;9
0012405037573;Várzea Paulista;SP;JET;12.95;6
0012405037573;Várzea Paulista;SP;BPS;25.18;10
0012405350372;Rio de Janeiro;RJ;JET;14.33;5
0012405350372;Rio de Janeiro;RJ;BPS;39.67;9
0012405194064;Boa Vista;RR;JET;26.6;13
0012405194064;Boa Vista;RR;BPS;70.9;26
0012405232253;Barueri;SP;JET;15;4
0012405232253;Barueri;SP;BPS;23.29;11
0012405012593;Belo Horizonte;MG;JET;12.59;4
0012405012593;Belo Horizonte;MG;BPS;26.36;9
0012405776509;Santos;SP;JET;11.96;5
0012405776509;Santos;SP;BPS;24.08;9
0012405577536;São Paulo;SP;JET;12.19;3
0012405577536;São Paulo;SP;BPS;22.52;11
0012405653273;Rio de Janeiro;RJ;JET;12.34;4
0012405653273;Rio de Janeiro;RJ;BPS;39.12;9
0012405215693;Amaporã;PR;JET;13.68;9
0012405215693;Amaporã;PR;BPS;20.95;13
0012405261218;Santo Amaro das Brotas;SE;JET;18.08;22
0012405261218;Santo Amaro das Brotas;SE;BPS;56.03;13
0012405073291;Rio de Janeiro;RJ;JET;11.69;4
0012405073291;Rio de Janeiro;RJ;BPS;38.94;9
0012405669612;São Luís;MA;JET;18.96;12
0012405669612;São Luís;MA;BPS;32.11;20
0012405257944;São João de Meriti;RJ;JET;10.83;8
0012405257944;São João de Meriti;RJ;BPS;33.85;9
0012405932146;Volta Redonda;RJ;JET;13.72;6
0012405932146;Volta Redonda;RJ;BPS;24.34;9
0012405802544;Campo Grande;MS;JET;13.29;10
0012405802544;Campo Grande;MS;BPS;26.9;10
0012405130556;Cianorte;PR;JET;13.22;6
0012405130556;Cianorte;PR;BPS;29.18;10
0012405188548;Barretos;SP;JET;12.19;5
0012405188548;Barretos;SP;BPS;23.02;9
0012405244485;Itamaraju;BA;JET;18.97;10
0012405244485;Itamaraju;BA;BPS;84.66;18
0012405426447;Brasília;DF;JET;13.39;5
0012405426447;Brasília;DF;BPS;29.05;9
0012405303758;São Paulo;SP;JET;10.53;3
0012405303758;São Paulo;SP;BPS;19.14;11
0012405700873;Salvador;BA;JET;16.18;8
0012405700873;Salvador;BA;BPS;31.44;11
0012405942010;São Pedro do Sul;RS;JET;11.32;5
0012405942010;São Pedro do Sul;RS;BPS;20.93;11
0012405170117;Manaus;AM;JET;18.3;12
0012405170117;Manaus;AM;BPS;19.56;26
0012405925989;Belo Horizonte;MG;JET;11.57;5
0012405925989;Belo Horizonte;MG;BPS;28.77;9
0012405286838;Itaberaí;GO;JET;14.84;10
0012405286838;Itaberaí;GO;BPS;97.39;11
0012405490684;Canoinhas;SC;JET;12.92;4
0012405490684;Canoinhas;SC;BPS;26.41;10
0012405527152;Águas Lindas de Goiás;GO;JET;17.2;9
0012405527152;Águas Lindas de Goiás;GO;BPS;98.22;12
0012405042800;Mogi das Cruzes;SP;JET;14.52;5
0012405042800;Mogi das Cruzes;SP;BPS;23.26;11
0012405249554;São João de Meriti;RJ;JET;11.22;8
0012405249554;São João de Meriti;RJ;BPS;33.96;9
0012405669761;São Paulo;SP;JET;12.42;4
0012405669761;São Paulo;SP;BPS;22.59;11
0012405772220;Mongaguá;SP;JET;11.15;6
0012405772220;Mongaguá;SP;BPS;21.59;10
0012405480956;São Paulo;SP;JET;10.56;4
0012405480956;São Paulo;SP;BPS;20.77;11
0012405832096;Campo Grande;MS;JET;13.72;10
0012405832096;Campo Grande;MS;BPS;24.45;10
0012405769632;Brasília;DF;JET;13.35;5
0012405769632;Brasília;DF;BPS;22.87;9
0012405744549;Rio de Janeiro;RJ;JET;8.97;4
0012405744549;Rio de Janeiro;RJ;BPS;33.24;9
0012405920504;São Gonçalo;RJ;JET;12.67;7
0012405920504;São Gonçalo;RJ;BPS;41.88;9
0012405090521;Cotia;SP;JET;11.67;4
0012405090521;Cotia;SP;BPS;22.5;11
0012405219604;Uberlândia;MG;JET;10.68;7
0012405219604;Uberlândia;MG;BPS;20.78;8
0012405956723;Marília;SP;JET;10.84;5
0012405956723;Marília;SP;BPS;21.6;9
0012405887051;São Gonçalo;RJ;JET;11.87;8
0012405887051;São Gonçalo;RJ;BPS;41.65;9
0012405367123;Santana dos Garrotes;PB;JET;19.18;17
0012405367123;Santana dos Garrotes;PB;BPS;92.14;18
0012405541273;Montes Claros;MG;JET;10.84;7
0012405541273;Montes Claros;MG;BPS;20.77;9
0012405168978;Rio de Janeiro;RJ;JET;11.97;5
0012405168978;Rio de Janeiro;RJ;BPS;39.01;9
0012405780060;Juiz de Fora;MG;JET;11.6;6
0012405780060;Juiz de Fora;MG;BPS;27.17;9
0012405343675;Pratápolis;MG;JET;15.59;8
0012405343675;Pratápolis;MG;BPS;25.37;11
0012405375644;São Pedro da Aldeia;RJ;JET;10.57;7
0012405375644;São Pedro da Aldeia;RJ;BPS;21.32;9
